timestamp,consumer_type,day_type,occupancy,total_consumption_kW,base_load_kW,hvac_kW,lighting_kW,water_heating_kW,cooking_kW,entertainment_kW,laundry_kW,ev_charging_kW,equipment_kW,production_kW,solar_generation_kW,panel_efficiency,temperature,cloud_cover,humidity,solar_irradiance,grid_import_kW,grid_export_kW,self_consumption_kW,self_consumption_ratio,electricity_rate,export_rate,import_cost,export_credit,net_cost,consumption_kWh,solar_generation_kWh
2024-01-13 15:15:00,Residential,Weekend,0.5891692518974055,1.0833508321330687,0.2147340703100656,0.5999277419137649,0.0,2.2283156181175614e-06,4.022044345909907e-06,0.05046441681967041,0.00039849797877910447,0.0,,,0.32662579514148754,18.205668397918352,7.269582383553662,73.87766500728483,35.07804475181207,40.5444046651348,0.7567250369915812,0.0,0.32662579514148754,1.0,0.24,0.08,0.04540350221949487,0.0,0.04540350221949487,0.2708377080332672,0.08165644878537189
2024-10-17 20:45:00,Residential,Weekday,0.8081749030311763,1.8362202030374077,0.24259250464824864,0.9467174377113516,0.1867208015903087,0.18301272664246732,0.029544855749011428,0.23499299258625386,0.0,0.0,,,0.18589245510609834,18.622279876938396,1.1429429862000657,35.893287401125406,55.79187197047901,32.42615857604055,1.6503277479313094,0.0,0.18589245510609834,1.0,0.32,0.08,0.13202621983450474,0.0,0.13202621983450474,0.45905505075935193,0.046473113776524584
2024-09-02 14:45:00,Residential,Holiday,0.6842315990300581,,0.2388660076692056,0.34785773693548605,,2.1242401031226098e-07,5.68639478575407e-06,0.04439263827435482,0.0,0.0,,,2.4857928236147107,17.056587146657815,24.167836078561603,34.8025483122843,85.85212212253273,463.59562147821646,0.0,1.8455439800085234,0.6402488436061874,,0.24,0.08,0.0,0.03691087960017047,-0.03691087960017047,0.16006221090154685,0.6214482059036777
2024-10-16 03:45:00,Business,Weekday,0.0,1.3343826782134958,0.5722085876544896,0.5518316820092808,0.2,,,,,,0.0,0.0,0.12124052251657676,17.937636958442077,11.211221199381281,35.38876806929814,62.91232236418315,6.3127479608309836,1.213142155696919,0.0,0.12124052251657676,1.0,,0.08,0.045492830838634465,0.0,0.045492830838634465,0.33359566955337394,0.03031013062914419
2024-06-15 00:15:00,Residential,Weekend,0.8691039985604851,4.240956301419905,0.24127856144547596,0.529012953206802,0.1302047362357576,4.4397710345396024e-11,5.7674732999114955e-47,1.0115125167391958e-10,0.0,3.5,,,0.0,16.92018466656131,26.173754903510215,26.26575334795424,87.0254257021264,0.0,4.240956301419905,0.0,0.0,0.0,0.15,0.08,0.15903586130324643,0.0,0.15903586130324643,1.0602390753549762,0.0
2024-07-15 08:00:00,Residential,Weekday,0.8846809604029533,1.2937091024283867,0.20366846265895974,0.4977274625424335,0.38600633715578414,0.21463445061936376,0.16097583796452283,8.903321994962782e-05,0.0,0.0,,,2.9108000361566564,16.982854846712886,25.252134607163452,8.662182328991868,91.5570180654459,552.9740516890033,0.0,,1.2937091024283867,0.4444513832480798,0.24,0.08,0.0,0.0323418186745654,-0.0323418186745654,0.32342727560709666,0.7277000090391641
2024-04-08 10:30:00,Residential,,0.2619928289065656,0.3640234712635598,0.23456961782363772,0.0,0.0,0.00022924279450428823,1.7578957618965187e-05,0.0005222835912244396,0.0,0.0,,,,17.073588965202475,23.917809335257736,26.98470655114885,57.70994950907702,746.6964052836671,0.0,3.7102874589572212,0.3640234712635598,0.0893460213268097,0.24,0.08,0.0,0.07420574917914442,-0.07420574917914442,0.09100586781588994,1.0185777325551952
2024-08-03 06:00:00,Residential,Weekend,0.8245065602074355,1.3818495541059683,0.23489880578407069,0.45221989366207893,0.337215868692396,0.200035403160004,0.002747832156930742,4.616693168066031e-06,0.0,0.0,,,0.6945209220749367,17.00207621350436,24.969467448465323,9.928566297761797,69.28846486532562,126.53379011879488,0.6873286320310317,0.0,0.6945209220749367,1.0,0.24,0.08,0.0412397179218619,0.0,0.0412397179218619,0.3454623885264921,0.17363023051873416
2024-12-29 00:15:00,Business,Weekend,0.0,1.6224225407918762,0.5578514395613746,0.8096677707128198,0.2,,,,,,0.0,0.0,0.08946594211945676,19.106493893898115,,,51.67189790696078,0.0,1.5329565986724194,0.0,0.08946594211945676,1.0,0.15,0.08,0.057485872450215726,0.0,0.057485872450215726,0.40560563519796905,0.02236648552986419
2024-06-20 12:45:00,Residential,Weekday,0.24113707475573118,0.2448796756234459,0.24184330325405123,0.0,0.0,6.381346293284257e-09,0.04256054431405395,0.0039010816213996776,0.0,0.0,,,5.271957539566298,16.639191257432092,30.30601092011629,2.686961380962128,84.15684557757216,981.1835483780891,0.0,5.027077863942852,0.2448796756234459,0.04644947797580159,0.24,0.08,0.0,0.10054155727885704,-0.10054155727885704,0.061219918905861474,1.3179893848915745
2024-10-03 12:45:00,Business,Weekday,1.0,5.821093983585423,0.5498800441042713,2.0,1.5,,,,,,2.0,0.0,4.900547689880674,17.186708223427342,22.254290831950904,9.382304154702716,49.8051261750757,881.245346988097,0.9205462937047493,0.0,4.900547689880674,1.0,0.24,0.08,0.055232777622284956,0.0,0.055232777622284956,1.4552734958963558,1.2251369224701685
2024-12-21 14:00:00,Business,Weekend,0.3,3.6857381677322496,0.5931150587307545,1.4081253457076663,0.44999999999999996,,,,,,0.6,0.8999999999999999,1.5988633016883111,,1.0624884764111178,61.532895200463145,37.919922662135434,262.5854978498933,,0.0,1.5988633016883111,1.0,0.24,0.08,0.1252124919626363,0.0,0.1252124919626363,0.9214345419330624,0.3997158254220778
2024-09-10 07:00:00,Residential,,0.9118030243446316,1.7882006522380023,0.21333174056610058,0.703405933244226,0.29522714633467895,0.36472120973785266,0.16591094696511713,2.2881244795648633e-05,0.0,0.0,,,0.4723260431523631,17.534330546555793,17.14219784476777,17.63308435999074,69.75211264680662,79.37695338112302,1.3158746090856392,0.0,0.4723260431523631,1.0,0.24,0.08,0.07895247654513836,0.0,0.07895247654513836,0.44705016305950057,0.11808151078809077
2024-03-16 19:45:00,Business,Weekend,0.0,1.2799591618501514,0.5898310604863715,0.509003604886862,0.2,,,,,,0.0,0.0,0.042040543181059015,17.74348300882044,14.066426340875864,,57.85553475123821,0.0,1.2379186186690923,0.0,0.042040543181059015,1.0,0.32,0.08,0.09903348949352739,0.0,0.09903348949352739,0.31998979046253784,0.010510135795264754
2024-03-18 22:15:00,Residential,Weekday,0.87457662042191,1.49888343787048,0.21601575340592336,0.8114792582993179,0.2561650591456672,0.020874265877164518,9.121791634991333e-05,0.19804952042044968,0.0,0.0,,,0.16284525751632795,17.959762390891886,10.88584719276639,55.145758895996025,47.81191377935747,18.63748753921103,1.3360381803541521,0.0,0.16284525751632795,1.0,0.24,0.08,0.08016229082124912,0.0,0.08016229082124912,0.37472085946762,0.040711314379081986
2024-07-01 22:15:00,Residential,Weekday,0.7814622131713477,1.4354971493980764,0.20711893074333312,0.6636324870152682,0.34956277138748304,0.018651824928531402,8.150612893961638e-05,0.17696358778791266,0.0,0.0,,,0.022949313637963733,16.593062285637515,30.984378152389475,9.836981281266333,52.93392043426715,1.2918389244780435,1.4125478357601127,0.0,0.022949313637963733,1.0,0.24,0.08,0.08475287014560676,0.0,0.08475287014560676,0.3588742873495191,0.005737328409490933
2024-02-17 13:00:00,Business,Weekend,0.3,2.713804793524873,0.5963767230338977,1.0093808114362113,0.44999999999999996,,,,,,0.6,0.0,4.443954550377799,17.723929839255415,,22.447970247678388,52.72782179320873,785.7984581082416,0.0,,2.713804793524873,0.6106733907290212,0.24,0.08,0.0,0.03460299513705852,-0.03460299513705852,0.6784511983812183,1.1109886375944498
2024-06-08 21:00:00,Residential,Weekend,0.8227284644344612,1.420610772115617,0.22003244729829832,0.4113642322172306,0.36760413779108464,0.1497030114893387,0.01445926637277794,0.23348033438127047,0.0,0.0,,,0.017429542232099998,17.240067500191945,21.469595585412584,,71.75691168270421,16.628243026356007,1.403181229883517,0.0,0.017429542232099998,1.0,0.24,0.08,0.08419087379301102,0.0,0.08419087379301102,0.35515269302890423,0.0043573855580249996
2024-11-29 06:00:00,Residential,Weekday,0.8990532434934083,1.892735422624003,0.2332204577837278,,0.1431682873981962,0.21812134275713593,0.0029962738108991367,5.034105448377963e-06,8.386565697562796e-05,0.0,,,0.018346241477128874,18.93460359906617,-3.4500529274436307,46.5678188526675,55.734464668406375,0.0,1.874389181146874,0.0,0.018346241477128874,1.0,0.24,0.08,0.11246335086881244,0.0,0.11246335086881244,0.47318385565600074,0.0045865603692822185
2024-06-28 21:45:00,Business,Weekday,0.0,1.0622721732038785,0.520903368564518,0.37743141508462524,0.2,,,,,,0.0,0.0,0.020517542147536122,16.89248879247485,26.58104716948751,28.186958219099402,67.56484110658167,0.0,1.0417546310563424,0.0,0.020517542147536122,,0.24,0.08,0.06250527786338055,0.0,0.06250527786338055,0.2655680433009696,0.0051293855368840305
2024-11-24 07:15:00,Residential,Weekend,0.8256507124292265,1.8254157994152966,0.243726291945943,0.9841127839575762,0.13558920341078048,0.3200992442221908,0.21859025890066708,2.9627538763316068e-05,0.0,0.0,,,0.0,18.678032898498902,0.323045610310289,30.5631698474978,63.90037013353505,0.0,1.8254157994152966,0.0,0.0,0.0,0.24,0.08,0.1095249479649178,0.0,0.1095249479649178,0.45635394985382416,0.0
2024-04-08 04:00:00,Residential,Weekday,0.989067402555254,0.8327916393322375,0.23827018150594909,0.494533701277627,0.11418867205411845,0.004395018540429851,6.7941062889687075e-12,1.9756704852797274e-07,0.0,0.0,,,,17.345070084059454,19.925439940302113,31.914349817147958,72.84416439630287,4.29046973709859,0.8327916393322375,0.0,0.0,0.0,0.15,0.08,0.031229686474958905,0.0,0.031229686474958905,0.20819790983305939,0.0
2024-03-26 16:30:00,Business,Weekday,1.0,9.93077143449086,0.5007574098787902,,1.5,,,,,,2.0,3.0,1.0876723720646468,,,13.941963913810543,57.24745398377193,200.75628566254318,,0.0,1.0876723720646468,1.0,0.32,0.08,0.707447924994097,0.0,0.707447924994097,2.482692858622715,0.2719180930161617
2024-06-24 20:00:00,Business,Weekday,0.0,0.9522648817433909,0.5765877121910468,0.31661085146302353,0.2,,,,,,0.0,0.0,0.05202559828670125,17.030348736683816,24.55369504876745,0.624644013421009,91.33987020342065,0.0,0.9002392834566896,0.0,0.05202559828670125,1.0,0.32,0.08,0.07201914267653517,0.0,0.07201914267653517,0.23806622043584771,0.013006399571675313
2024-06-04 00:30:00,Residential,,0.8764357342869726,,0.21618609013334752,0.5782589219659892,0.12981367657417456,2.345898067786673e-10,7.227400220414432e-44,1.7594235508400046e-10,0.0,0.0,,,0.017969469338750623,16.850692755318164,27.195694774732885,9.223431066000463,73.13980104581903,0.0,1.0374999016472402,0.0,0.017969469338750623,1.0,0.15,0.08,0.0389062463117715,0.0,0.0389062463117715,0.2638673427464977,0.004492367334687656
2024-11-10 16:30:00,Residential,Weekend,0.6775860985537647,1.0600159052839107,0.22682274689672838,0.7224245772806658,0.0,0.000444664071717166,0.0020532694893448562,0.10292579251302032,0.0,0.0,,,0.0,18.335992863486254,5.353046125202148,20.30226785355584,52.78467479684825,0.0,1.0600159052839107,0.0,0.0,,,0.08,0.08480127242271285,0.0,0.08480127242271285,0.26500397632097766,0.0
2024-12-20 00:45:00,Business,Weekday,0.0,1.8340341246913967,0.5287681056112106,0.8178634897936177,,,,,,,0.0,0.0,0.15851593101109115,19.14364782039773,-6.52423265290785,,36.94077916762731,33.854462901260256,1.6755181936803056,0.0,0.15851593101109115,1.0,,0.08,0.06283193226301145,0.0,0.06283193226301145,0.4585085311728492,0.03962898275277279
2024-11-24 01:00:00,Residential,Weekend,0.7512097160733295,1.1925647299679285,0.22456168584636088,0.969571069681161,,4.576363503931254e-09,4.518546233465839e-38,4.394053514828784e-10,0.0,0.0,,,0.0,18.946648562052577,-3.6271847360672873,68.01271474757783,52.6977345400716,0.0,1.1925647299679285,0.0,0.0,0.0,0.15,0.08,0.04472117737379732,0.0,0.04472117737379732,0.2981411824919821,0.0
2024-05-22 16:15:00,Business,Weekday,1.0,7.811655247746246,0.5422305639439027,3.8415412944324516,,,,,,,2.0,0.0,2.805070538034024,16.44187595989297,33.20770647216226,3.9981448856950013,65.3388974952588,536.0459882962448,5.006584709712222,0.0,2.805070538034024,1.0,0.32,0.08,0.40052677677697773,0.0,0.40052677677697773,1.9529138119365614,0.701267634508506
2024-06-26 08:30:00,Residential,,0.9241718942172632,1.5679759660642458,0.23277767497992113,0.8405480646277055,0.41513859062921926,0.12001387428834971,0.0375219195189654,0.0001786553158110812,0.08116311683958743,0.0,,,3.417513128056375,16.51105979975524,32.19029706242292,7.817652087603864,87.74177936328728,646.8594000407074,0.0,1.849537161992129,1.5679759660642458,0.45880612811456645,0.24,0.08,0.0,0.03699074323984258,-0.03699074323984258,0.39199399151606146,0.8543782820140937
2024-05-13 12:30:00,Business,Weekday,1.0,10.219940902669226,0.5699412902041181,2.9185173233913737,1.5,,,,,,2.0,3.0,,16.755704110046935,28.59258661695687,48.46074239091169,68.23422689499282,608.209699200884,7.0021771762274945,0.0,3.217763726441731,1.0,0.24,0.08,0.42013063057364963,0.0,0.42013063057364963,2.5549852256673065,0.8044409316104327
2024-12-28 07:45:00,Business,Weekend,0.0,1.3063870106032152,0.5952795962321872,0.6333422754545993,0.2,,,,,,0.0,0.0,0.003711001372461333,18.307151648727523,5.777181636360043,37.89344822792948,31.665294824310873,0.0,,0.0,0.003711001372461333,1.0,0.24,0.08,0.07816056055384522,0.0,0.07816056055384522,0.3265967526508038,0.0009277503431153332
2024-06-07 02:00:00,Residential,Weekday,0.9912666839204491,1.0175761073003646,0.21992743671064874,,0.1474541176669966,1.4776428528032187e-06,1.5794126407004984e-27,4.5290914553150695e-09,0.0,0.0,,,0.0653666564751023,16.951354869571908,25.715369565119023,22.67042494551877,67.03036610698112,0.0,0.9522094508252623,0.0,0.0653666564751023,1.0,0.15,0.08,0.035707854405947335,0.0,0.035707854405947335,0.25439402682509116,0.016341664118775575
2024-07-29 20:00:00,Business,Weekday,0.0,,0.5037871980811517,0.3,,,,,,,0.0,0.0,0.049467943819912735,17.394845160857955,19.193453516794776,3.677972117339807,75.75019043469526,0.0,1.521577087437309,0.0,0.049467943819912735,1.0,0.32,0.08,0.12172616699498472,0.0,0.12172616699498472,0.39276125781430543,0.012366985954978184
2024-06-29 20:30:00,Residential,Weekend,0.7103600896920236,1.2060393956518598,0.23738683331229837,0.5019780484254954,0.3183858073173995,0.18806717366187786,0.048992576085604256,0.2101686527715361,0.0,0.0,,,0.23103975870907695,16.78695199664912,28.13305887280711,1.3408910108469807,67.09088665510703,34.38436964835583,0.9749996369427829,0.0,0.23103975870907695,1.0,0.32,0.08,0.07799997095542263,0.0,0.07799997095542263,0.30150984891296495,0.05775993967726924
2024-08-26 04:00:00,Business,Weekday,0.0,1.13603831981952,0.5604802636873937,0.3,0.2,,,,,,0.0,0.0,0.0,17.417798002802098,18.855911723498583,,79.92674191467222,1.3677440943591137,1.13603831981952,0.0,0.0,,0.15,0.08,0.042601436993232,0.0,0.042601436993232,0.28400957995488,0.0
2024-01-25 19:00:00,Business,Weekday,0.0,1.467032410823577,0.5585271316928057,,0.2,,,,,,0.0,0.0,0.0,,-1.3584578892548518,63.9662078574474,44.73909942299136,0.0,1.467032410823577,0.0,0.0,0.0,0.32,0.08,0.11736259286588617,0.0,0.11736259286588617,0.36675810270589426,0.0
2024-04-11 10:00:00,Business,Weekday,1.0,9.775872781551957,0.5292359621069915,2.4263077679506906,1.5,,,,,,2.0,3.0,4.0417055733218685,16.923055358896764,26.131538839753453,16.28240579424621,63.965867611780304,742.7211240675904,5.7341672082300885,0.0,4.0417055733218685,1.0,0.24,0.08,0.3440500324938053,0.0,0.3440500324938053,2.4439681953879893,1.0104263933304671
2024-11-01 15:30:00,Residential,Weekday,0.285347293294174,,0.20363051078401626,0.0,0.0,3.4297572498547782e-06,7.96429316956211e-06,0.027791610846594084,0.0,0.0,,,0.26843236820672123,18.325879543720454,5.5017714158756625,65.84946560390179,54.691531542594376,56.33620516889883,0.0,0.10215368291480365,0.16627868529191758,0.6194434985719214,0.24,0.08,0.0,0.002043073658296073,-0.002043073658296073,0.041569671322979396,0.06710809205168031
2024-07-10 03:00:00,Residential,Weekday,0.9682043614019958,4.414625692365307,0.2427819438813637,0.6215112143314739,0.14238981275415788,0.00012991855176903476,7.484482414072354e-19,3.092068508684378e-08,5.7243371141138825e-12,3.5,,,0.037008917758389215,16.874986734219167,26.83843037912993,8.234349331247703,70.47189589029139,15.532516458358677,4.377616774606918,0.0,0.037008917758389215,1.0,0.15,0.08,0.1641606290477594,0.0,0.1641606290477594,1.1036564230913268,0.009252229439597304
2024-09-17 03:00:00,Business,Weekday,0.0,1.177678504820582,0.5152000572441409,0.4655380262089082,0.2,,,,,,0.0,0.0,0.02240678765996086,17.546439052147054,16.964131586072785,9.575128514819781,63.996594003223095,0.0,1.155271717160621,,0.02240678765996086,1.0,0.15,0.08,0.04332268939352329,0.0,0.04332268939352329,0.2944196262051455,0.005601696914990215
2024-06-05 08:45:00,Business,Weekday,1.0,,0.5306114932881267,4.702515217290051,1.5,,,,,,2.0,3.0,3.9541544105304967,16.149144826121383,37.51257608645025,3.36195231951257,65.98316304420193,750.310808644231,7.581593722484011,,3.9541544105304967,1.0,0.24,0.08,0.45489562334904066,0.0,0.45489562334904066,2.883937033253627,0.9885386026326242
2024-10-01 09:15:00,Business,Weekday,1.0,7.2862994373151455,0.5440727286474094,,1.5,,,,,,2.0,0.0,3.071487790271197,17.6001037116541,16.17494541685146,18.069523882511895,50.79037547222473,532.7134030737078,4.214811647043948,0.0,3.071487790271197,1.0,0.24,0.08,0.25288869882263687,0.0,0.25288869882263687,1.8215748593287864,0.7678719475677992
2024-02-05 17:45:00,Business,,1.0,7.857173865797615,0.5751653878631208,3.8940098593596044,1.5,,,,,,2.0,0.0,0.03338759443811413,18.08392670436453,9.059901406403956,31.230188809524183,47.045805044039305,12.517057239799431,7.823786271359501,0.0,0.03338759443811413,1.0,0.32,0.08,0.6259029017087601,0.0,0.6259029017087601,1.9642934664494038,0.008346898609528532
2024-08-05 11:15:00,Business,Weekday,1.0,6.950533044712876,0.5551972875701763,3.020738562419404,1.5,,,,,,2.0,0.0,5.215124749937859,16.720948888777404,29.10369281209702,3.8822667701698235,75.18964962635728,950.2319984141883,1.7354082947750173,0.0,5.215124749937859,1.0,0.24,0.08,0.10412449768650103,0.0,0.10412449768650103,1.737633261178219,1.3037811874844647
2024-11-13 12:00:00,Business,Weekday,1.0,11.30677452903987,0.5563165666934826,4.159109386955793,1.5,,,,,,2.0,3.0,3.815156784005467,18.26419438312994,6.408906130442077,,43.967127569254714,651.2492281578267,7.491617745034404,0.0,3.815156784005467,1.0,0.24,0.08,0.4494970647020642,0.0,0.4494970647020642,2.8266936322599676,0.9537891960013668
2024-04-07 04:45:00,Residential,Weekend,0.7740917276153915,0.8387591918592228,0.2191777937729466,0.5991955983703777,0.08873414772710225,0.024634543020769867,6.269164162504946e-08,5.68549989980757e-07,0.0,0.0,,,0.0,17.541450774662202,,7.7389009187183015,66.50320804514791,0.0,0.8387591918592228,0.0,0.0,0.0,0.15,0.08,0.031453469694720855,0.0,0.031453469694720855,0.2096897979648057,0.0
2024-11-25 10:45:00,Residential,Weekday,0.2249885724096293,0.2821403291657444,0.24570285665144076,0.0,0.0,7.954032762215671e-05,9.843214593365426e-05,0.0005819356438605187,0.0,0.0,,,3.7927209617369284,18.11973297051992,8.533338668824772,25.059051668571144,42.784108509721705,645.3508037439325,0.0,3.510580632571184,0.2821403291657444,,0.24,0.08,0.0,0.07021161265142369,-0.07021161265142369,0.0705350822914361,0.9481802404342321
2024-02-27 11:15:00,Residential,Weekday,0.2457701204219914,0.18132886488574887,0.21020744605220432,0.0,0.0,1.1758909120693746e-05,0.002159677093564567,0.0010480712839959637,0.0,0.0,,,3.0931485108377816,17.595838212290655,16.237673348666885,,46.54641577974994,545.0598755064962,0.0,,0.18132886488574887,0.05862274774405701,0.24,0.08,0.0,0.058236392919040654,-0.058236392919040654,0.04533221622143722,0.7732871277094454
2024-11-13 13:45:00,Residential,,0.19245056364911833,0.15793068890093598,0.2077617316967394,0.0,0.0,1.9999437464858969e-10,0.0016911375624151534,0.006591148518311889,0.0,0.0,,,1.9977606012927551,18.111323078737936,8.65701354797157,63.195391823210144,46.08091072521533,345.9093315556826,0.0,1.8398299123918191,0.15793068890093598,,0.24,0.08,0.0,0.03679659824783638,-0.03679659824783638,0.039482672225233995,0.4994401503231888
2024-09-06 02:45:00,Business,Weekday,0.0,1.3709171231453663,0.5444921245490513,0.5507418117929934,,,,,,,0.0,0.0,0.0,17.932696213461572,11.28387921380044,10.956453124291395,93.0310619232103,0.0,1.3709171231453663,0.0,0.0,0.0,0.15,0.08,0.05140939211795124,0.0,0.05140939211795124,0.3427292807863416,0.0
2024-10-10 06:15:00,Business,,0.0,1.5927477494217654,0.537370415180571,0.6364418349455113,0.2,,,,,,0.0,0.0,0.06135910033541053,,5.570544336965909,8.937294659978305,55.87288841079311,0.0,1.5313886490863549,0.0,0.06135910033541053,1.0,0.24,0.08,0.09188331894518129,0.0,0.09188331894518129,0.39818693735544136,0.015339775083852633
2024-08-02 01:30:00,Residential,Weekday,0.8794679838898503,0.7849336985806288,0.24408263911642092,,0.12041351788937783,9.496771454820198e-08,1.4195104425317596e-32,1.457854778843566e-09,0.0,0.0,,,0.08198640133063316,17.262387484879344,21.141360516480272,,71.90322625042788,15.282969065846965,0.7029472972499956,0.0,0.08198640133063316,1.0,0.15,0.08,0.026360523646874835,0.0,0.026360523646874835,0.1962334246451572,0.02049660033265829
2024-10-05 17:30:00,Business,Weekend,0.0,0.9716200704416877,0.5453212681792152,0.461680734530576,0.2,,,,,,0.0,0.0,,,17.221284364628264,35.267580663875684,69.19613791520135,0.0,0.9616297623338071,0.0,0.009990308107880642,1.0,0.32,0.08,0.07693038098670457,0.0,0.07693038098670457,0.24290501761042194,0.0024975770269701604
2024-08-18 14:30:00,Residential,Weekend,0.6836231576070444,0.6890375494537146,0.22561385861302147,0.45009633004585925,0.0,5.536499827732245e-08,4.5902834241556385e-05,0.038201640768585184,0.0,0.0,,,4.159350254354929,16.852578301582014,,9.100948387309629,56.31479662484395,758.9796520245866,0.0,,0.6890375494537146,0.16565990054150345,0.24,0.08,0.0,0.0694062540980243,-0.0694062540980243,0.17225938736342866,1.0398375635887322
2024-07-20 05:00:00,Residential,Weekend,0.8599442089158653,,0.23207503626836695,0.475148059679163,0.37015301660025485,0.04655231723252539,9.614141441900978e-07,9.614141441900978e-07,2.794989879059003e-06,0.0,,,,16.996554319612976,25.05067177039738,11.949892547733203,91.3196983775913,36.891421782947695,0.9517800820637143,0.0,0.16393950411190578,1.0,0.15,0.08,0.03569175307738929,0.0,0.03569175307738929,0.27892989654390504,0.040984876027976444
2024-06-04 10:15:00,Residential,Weekday,0.24351220292568912,0.1756065392679962,0.2041537655368519,0.0,0.0,0.0004954079690705873,1.97099917505582e-06,0.0003715559768029405,0.0,0.0,,,3.1015794052771697,16.844267882562207,27.290178197614587,51.52045258219404,85.62316516369982,561.6792932168532,0.0,2.9259728660091735,0.1756065392679962,0.056618424461166834,0.24,0.08,0.0,0.058519457320183474,-0.058519457320183474,0.04390163481699905,0.7753948513192924
2024-01-28 10:00:00,Business,Weekend,0.3,3.4988108875738706,0.5052376184272822,1.1934730185073745,0.44999999999999996,,,,,,0.6,0.8999999999999999,2.2526674679368073,18.141205508616718,8.217566049754181,52.37927425915707,27.138130694318804,376.7601174538306,1.2461434196370633,0.0,2.2526674679368073,1.0,0.24,0.08,0.0747686051782238,0.0,0.0747686051782238,0.8747027218934676,0.5631668669842018
2024-08-02 09:15:00,Business,Weekday,1.0,9.50004892662193,0.5502999049455407,,1.5,,,,,,2.0,3.0,4.093496005894445,16.89329074443772,,4.540585279862026,85.75530671571467,762.1107907427221,5.406552920727486,0.0,4.093496005894445,,,0.08,0.32439317524364913,0.0,0.32439317524364913,2.3750122316554827,1.0233740014736112
2024-08-25 07:00:00,Business,Weekend,0.0,1.2045533945042899,0.5825104303551185,0.4283432264145662,0.2,,,,,,0.0,0.0,1.4143587391923003,16.77708868679365,28.278107547152207,10.905766958456223,54.85204854592091,239.60663686617713,0.0,0.20980534468801038,1.2045533945042899,0.8516604459149988,0.24,0.08,0.0,0.004196106893760208,-0.004196106893760208,0.30113834862607247,0.35358968479807507
2024-01-27 20:45:00,Residential,Weekend,0.8009220151320808,1.6685379683612511,0.2114416074477191,0.8586895661683659,0.14431260679291116,0.18137029653796008,0.02927970828410152,0.23288407058693344,0.0,0.0,,,0.13962911089036978,18.35218356825013,5.114947525733397,42.300807608509515,40.73551022084455,33.549216661441264,1.5289088574708813,0.0,0.13962911089036978,1.0,0.32,0.08,0.12231270859767052,0.0,0.12231270859767052,0.4171344920903128,0.034907277722592445
2024-12-14 02:45:00,Business,Weekend,0.0,1.6523945070656294,0.5570757971366248,0.7994703046486933,0.2,,,,,,0.0,0.0,0.2817877796248915,19.06026538107408,-5.298020309912889,38.668053585754976,37.0928930139664,49.98831189283317,1.3706067274407379,0.0,0.2817877796248915,1.0,0.15,0.08,0.05139775227902767,0.0,0.05139775227902767,0.41309862676640735,0.07044694490622287
2024-04-24 01:30:00,Business,Weekday,0.0,1.3269169370215108,0.544147774884948,0.46796613497674966,0.2,,,,,,0.0,0.0,0.014876292211436225,17.557446478561268,,37.00782628337645,73.30266191754686,0.4461681643195673,1.3120406448100745,0.0,0.014876292211436225,,0.15,0.08,0.04920152418037779,0.0,0.04920152418037779,0.3317292342553777,0.0037190730528590564
2024-12-21 04:45:00,Business,Weekend,0.0,1.3210917164589187,0.5569528141049896,0.7129355922914528,0.2,,,,,,0.0,0.0,0.10828903106263658,18.66797468505459,0.4709605139031485,,37.8360898300977,19.845642397588378,1.212802685396282,,0.10828903106263658,,0.15,0.08,0.045480100702360575,0.0,0.045480100702360575,0.33027292911472966,0.027072257765659146
2024-06-07 15:15:00,Business,Weekday,1.0,10.610906333783753,0.5809752755332217,,1.5,,,,,,2.0,3.0,3.5012772888685433,16.473704379161845,32.739641482914024,9.083526038956803,74.43810541037878,668.9655264036629,7.109629044915209,0.0,3.5012772888685433,1.0,0.24,0.08,0.42657774269491255,0.0,0.42657774269491255,2.652726583445938,0.8753193222171358
2024-12-18 17:30:00,Business,Weekday,1.0,11.410153612373106,0.5157727868310334,4.742198505733562,1.5,,,,,,2.0,3.0,0.0,,0.5780149426643864,,58.44327507821032,0.0,11.410153612373106,,0.0,0.0,0.32,0.08,0.9128122889898486,0.0,0.9128122889898486,2.8525384030932766,0.0
2024-07-28 11:15:00,Residential,Weekend,0.7446494007050526,0.7914261644092114,0.20916280837173268,0.6076328764477382,,3.5627864830090506e-05,0.006543522258433917,0.0031755107259732436,0.0,0.0,,,4.502560589535072,,30.31997221437139,21.16896452354488,76.8269810692362,825.1973350550459,0.0,3.7111344251258607,0.7914261644092114,0.17577246295111665,0.24,0.08,0.0,0.07422268850251722,-0.07422268850251722,0.19785654110230286,1.125640147383768
2024-11-17 14:45:00,Business,Weekend,0.3,2.5622366061443924,0.5828561648590758,1.1992578296549792,0.44999999999999996,,,,,,0.6,0.0,1.2129595538316087,18.154317747217956,8.024739011500696,31.951078822092583,59.27003944626444,191.8831317899483,1.3492770523127837,0.0,1.2129595538316087,1.0,0.24,0.08,0.08095662313876702,0.0,0.08095662313876702,0.6405591515360981,0.3032398884579022
